"id","created_at","created_by","campus","slug","name","aka","geoloc","type","image_url","description","address","postal_code","state","city","departments","rooms","country","last_updated_at","last_updated_by"
2019,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-064",Escondido Village Ii - Unit 64,"{10-064,""Escondido Village Ii - Unit 64"",""Escondido Village, Building 064"",""Ev Unit-64""}","{""lat"": 37.42729092, ""lon"": -122.15168497}","{""""}","","","64 Abrams Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2020,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-066",Escondido Village Ii - Unit 66,"{10-066,""Escondido Village Ii - Unit 66"",""Escondido Village, Building 066"",""Ev Unit-66""}","{""lat"": 37.42714095, ""lon"": -122.1506721}","{""""}","","","66 Abrams Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2021,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-065",Escondido Village Ii - Unit 65,"{10-065,""Escondido Village Ii - Unit 65"",""Escondido Village, Building 065"",""Ev Unit-65""}","{""lat"": 37.42719971, ""lon"": -122.1511747}","{""""}","","","65 Abrams Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2022,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-067",Escondido Village Ii - Unit 67,"{10-067,""Escondido Village Ii - Unit 67"",""Escondido Village, Building 067"",""Ev Unit-67""}","{""lat"": 37.42739489, ""lon"": -122.15063747}","{""""}","","","67 Olmsted Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2023,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-068",Escondido Village Ii - Unit 68,"{10-068,""Escondido Village Ii - Unit 68"",""Escondido Village, Building 068"",""Ev Unit-68""}","{""lat"": 37.42779183, ""lon"": -122.15109891}","{""""}","","","68 Olmsted Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2024,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-069",Escondido Village Ii - Unit 69,"{10-069,""Escondido Village Ii - Unit 69"",""Escondido Village, Building 069"",""Ev Unit-69""}","{""lat"": 37.42781093, ""lon"": -122.1516733}","{""""}","","","69 Olmsted Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2025,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-070",Escondido Village Ii - Unit 70,"{10-070,""Escondido Village Ii - Unit 70"",""Escondido Village, Building 070"",""Ev Unit-70""}","{""lat"": 37.42824, ""lon"": -122.1514501}","{""""}","","","70 Olmsted Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2026,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-071",Escondido Village Ii - Unit 71,"{10-071,""Escondido Village Ii - Unit 71"",""Escondido Village, Building 071"",""Ev Unit-71""}","{""lat"": 37.42842871, ""lon"": -122.15186967}","{""""}","","","71 Barnes Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2088,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-211",Rains 211,"{10-211,""Rains 211"",""Rains, Building 211""}","{""lat"": 37.42151912, ""lon"": -122.15860343}","{""""}","","","211 Running Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2027,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-072",Escondido Village Ii - Unit 72,"{10-072,""Escondido Village Ii - Unit 72"",""Escondido Village, Building 072"",""Ev Unit-72""}","{""lat"": 37.42820193, ""lon"": -122.15223694}","{""""}","","","72 Barnes Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2028,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-073",Escondido Village Ii - Unit 73,"{10-073,""Escondido Village Ii - Unit 73"",""Escondido Village, Building 073"",""Ev Unit-73""}","{""lat"": 37.42779471, ""lon"": -122.15235742}","{""""}","","","73 Barnes Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2029,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-074",Escondido Ii Midrise-Barnes,"{10-074,""Escondido Ii Midrise-Barnes"",""Escondido Village, Barnes""}","{""lat"": 37.42742198, ""lon"": -122.15258491}","{""""}","","","74 Barnes Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2030,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-075",Escondido Village Ii - Unit 75,"{10-075,""Escondido Village Ii - Unit 75"",""Escondido Village, Building 075"",""Ev Unit-75""}","{""lat"": 37.42781012, ""lon"": -122.15321854}","{""""}","","","75 Barnes Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2031,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-076",Escondido Village Ii - Unit 76,"{10-076,""Escondido Village Ii - Unit 76"",""Escondido Village, Building 076"",""Ev Unit-76""}","{""lat"": 37.42831468, ""lon"": -122.15292712}","{""""}","","","76 Barnes Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2032,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-077",Escondido Village Ii - Unit 77,"{10-077,""Escondido Village Ii - Unit 77"",""Escondido Village, Building 077"",""Ev Unit-77""}","{""lat"": 37.42871819, ""lon"": -122.15246984}","{""""}","","","77 Barnes Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2033,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-078",Escondido Village Ii - Unit 78,"{10-078,""Escondido Village Ii - Unit 78"",""Escondido Village, Building 078"",""Ev Unit-78""}","{""lat"": 37.42909612, ""lon"": -122.15240198}","{""""}","","","78 Barnes Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2034,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-079",Escondido Village Ii - Unit 79,"{10-079,""Escondido Village Ii - Unit 79"",""Escondido Village, Building 079"",""Ev Unit-79""}","{""lat"": 37.42926174, ""lon"": -122.15283942}","{""""}","","","79 Olmsted Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2035,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-081",Escondido Village Ii - Unit 81,"{10-081,""Escondido Village Ii - Unit 81"",""Escondido Village, Building 081"",""Ev Unit-81""}","{""lat"": 37.42911704, ""lon"": -122.15355394}","{""""}","","","81 Olmsted Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2036,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-080",Escondido Village Ii - Unit 80,"{10-080,""Escondido Village Ii - Unit 80"",""Escondido Village, Building 080"",""Ev Unit-80""}","{""lat"": 37.4289026, ""lon"": -122.15324538}","{""""}","","","80 Olmsted Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2037,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-082",Escondido Village Ii - Unit 82,"{10-082,""Escondido Village Ii - Unit 82"",""Escondido Village, Building 082"",""Ev Unit-82""}","{""lat"": 37.42928118, ""lon"": -122.15397987}","{""""}","","","82 Olmsted Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2038,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-083",Escondido Village Ii - Unit 83,"{10-083,""Escondido Village Ii - Unit 83"",""Escondido Village, Building 083"",""Ev Unit-83""}","{""lat"": 37.42907041, ""lon"": -122.15439012}","{""""}","","","83 Olmsted Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2039,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-084",Escondido Village Ii - Unit 84,"{10-084,""Escondido Village Ii - Unit 84"",""Escondido Village, Building 084"",""Ev Unit-84"",Hulme}","{""lat"": 37.4287417, ""lon"": -122.15459148}","{""""}","","","84 Hulme Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2040,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-085",Escondido Village Ii - Unit 85,"{10-085,""Escondido Village Ii - Unit 85"",""Escondido Village, Building 085"",""Ev Unit-85""}","{""lat"": 37.42859438, ""lon"": -122.15408644}","{""""}","","","85 Hulme Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2041,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-086",Escondido Village Ii - Unit 86,"{10-086,""Escondido Village Ii - Unit 86"",""Escondido Village, Building 086"",""Ev Unit-86""}","{""lat"": 37.42833817, ""lon"": -122.15366392}","{""""}","","","86 Hulme Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2042,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-087",Escondido Ii Midrise-Hulme,"{10-087,""Escondido Ii Midrise-Hulme"",""Escondido Village, Hulme""}","{""lat"": 37.42779743, ""lon"": -122.15394434}","{""""}","","","87 Hulme Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2043,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-088",Escondido Village Ii - Unit 88,"{10-088,""Escondido Village Ii - Unit 88"",""Escondido Village, Building 088"",""Ev Unit-88""}","{""lat"": 37.42798736, ""lon"": -122.15448029}","{""""}","","","88 Hulme Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2044,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-089",Escondido Village Ii - Unit 89,"{10-089,""Escondido Village Ii - Unit 89"",""Escondido Village, Building 089"",""Ev Unit-89""}","{""lat"": 37.42828237, ""lon"": -122.15483018}","{""""}","","","89 Hulme Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2045,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-090",Escondido Village Ii - Unit 90,"{10-090,""Escondido Village Ii - Unit 90"",""Escondido Village, Building 090"",""Ev Unit-90""}","{""lat"": 37.42837017, ""lon"": -122.15532965}","{""""}","","","90 Hulme Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2089,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-212",Pine,"{10-212,Pine,""Rains 212"",""Rains, Building 212""}","{""lat"": 37.42070848, ""lon"": -122.15792689}","{""""}","","","212 Pine Hill Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2046,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-091",Escondido Village Ii - Unit 91,"{10-091,""Escondido Village Ii - Unit 91"",""Escondido Village, Building 091"",""Ev Unit-91""}","{""lat"": 37.42813187, ""lon"": -122.15555601}","{""""}","","","91 Thoburn Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2047,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-092",Escondido Village Ii - Unit 92,"{10-092,""Escondido Village Ii - Unit 92"",""Escondido Village, Building 092"",""Ev Unit-92""}","{""lat"": 37.42779732, ""lon"": -122.15523171}","{""""}","","","92 Thoburn Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2092,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-215",Rains 215,"{10-215,""Rains 215"",""Rains, Building 215""}","{""lat"": 37.42076744, ""lon"": -122.15854757}","{""""}","","","215 Pine Hill Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2048,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-093",Escondido Village Ii - Unit 93,"{10-093,""Escondido Village Ii - Unit 93"",""Escondido Village, Building 093"",""Ev Unit-93""}","{""lat"": 37.42766289, ""lon"": -122.15473374}","{""""}","","","93 Thoburn Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2049,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-102",Escondido Iii Midrise-Hoskins,"{10-102,""Escondido Iii Midrise-Hoskins"",""Escondido Village, Hoskins"",Hoskins}","{""lat"": 37.4266085, ""lon"": -122.1553297}","{""""}","","","730 Serra Street",94305,CA,Stanford,"{""""}","{""""}",US,,
2050,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-094",Escondido Village Ii - Unit 94,"{10-094,""Escondido Village Ii - Unit 94"",""Escondido Village, Building 094"",""Ev Unit-94""}","{""lat"": 37.42731108, ""lon"": -122.15451772}","{""""}","","","94 Thoburn Courts",94305,CA,Stanford,"{""""}","{""""}",US,,
2051,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-109",Escondido Iii Midrise-Mcfarland,"{10-109,""Escondido Iii Midrise-Mcfarland"",""Escondido Village, Mcfarland"",Mcfarland}","{""lat"": 37.42602276, ""lon"": -122.15644569}","{""""}","","","720 Serra Street.",94305,CA,Stanford,"{""""}","{""""}",US,,
2052,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-119",Escondido Iv Highrise-Quillen,"{10-119,""Escondido Iv Highrise-Quillen"",""Escondido Village, Quillen"",Quillen}","{""lat"": 37.42585157, ""lon"": -122.15876941}","{""""}","","","737 Campus Drive",94305,CA,Stanford,"{""""}","{""""}",US,,
2054,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-127",Escondido Village V - Unit 127,"{10-127,""Escondido Village V - Unit 127"",""Escondido Village, Building 127"",""Ev V""}","{""lat"": 37.42327889, ""lon"": -122.15874415}","{""""}","","","127 Running Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2055,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-128",Escondido Village V - Unit 128,"{10-128,""Escondido Village V - Unit 128"",""Escondido Village, Building 128"",Unit-128}","{""lat"": 37.42314165, ""lon"": -122.15853406}","{""""}","","","128 Running Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2056,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-129",Escondido Village V - Unit 129,"{10-129,""Escondido Village V - Unit 129"",""Escondido Village, Building 129"",Unit-129}","{""lat"": 37.42299951, ""lon"": -122.15831611}","{""""}","","","129 Running Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2057,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-130",Escondido Village V - Unit 130,"{10-130,""Escondido Village V - Unit 130"",""Escondido Village, Building 130"",Unit-130}","{""lat"": 37.42318723, ""lon"": -122.15808581}","{""""}","","","130 Running Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2058,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-131",Escondido Village V - Unit 131,"{10-131,""Escondido Village V - Unit 131"",""Escondido Village, Building 131"",Unit-131}","{""lat"": 37.42306431, ""lon"": -122.15797584}","{""""}","","","131 Running Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2059,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-133",Escondido Village V - Unit 133,"{10-133,""Escondido Village V - Unit 133"",""Escondido Village, Building 133"",Unit-133}","{""lat"": 37.42271457, ""lon"": -122.1582442}","{""""}","","","133 Running Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2084,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-207",Rains 207,"{10-207,""Rains 207"",""Rains, Building 207""}","{""lat"": 37.42206892, ""lon"": -122.15805879}","{""""}","","","207 Running Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2060,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-132",Escondido Village V - Unit 132,"{10-132,""Escondido Village V - Unit 132"",""Escondido Village, Building 132"",Unit-132}","{""lat"": 37.42296565, ""lon"": -122.15812524}","{""""}","","","132 Running Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2061,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-134",Escondido Village V - Unit 134,"{10-134,""Escondido Village V - Unit 134"",""Escondido Village, Building 134"",Unit-134}","{""lat"": 37.42268854, ""lon"": -122.15804886}","{""""}","","","134 Running Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2062,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-135",Escondido Village V - Unit 135,"{10-135,""Escondido Village V - Unit 135"",""Escondido Village, Building 135"",Unit-135}","{""lat"": 37.42262397, ""lon"": -122.15840251}","{""""}","","","135 Running Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2063,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-136",Escondido Village V - Unit 136,"{10-136,""Escondido Village V - Unit 136"",""Escondido Village, Building 136"",Unit-136}","{""lat"": 37.42253278, ""lon"": -122.15855298}","{""""}","","","136 Running Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2085,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-208",Rains 208,"{10-208,""Rains 208"",""Rains, Building 208""}","{""lat"": 37.42143188, ""lon"": -122.15814825}","{""""}","","","208 Rosse Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2064,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-137",Escondido Village V - Unit 137,"{10-137,""Escondido Village V - Unit 137"",""Escondido Village, Building 137"",Unit-137}","{""lat"": 37.42231379, ""lon"": -122.15871301}","{""""}","","","137 Running Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2065,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-139",Escondido Village V - Unit 139,"{10-139,""Escondido Village V - Unit 139"",""Escondido Village, Building 139"",Unit-139}","{""lat"": 37.4219636, ""lon"": -122.15858702}","{""""}","","","139 Running Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2066,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-138",Escondido Village V - Unit 138,"{10-138,""Escondido Village V - Unit 138"",""Escondido Village, Building 138"",Unit-138}","{""lat"": 37.42212695, ""lon"": -122.15853807}","{""""}","","","138 Running Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2067,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-140",Escondido Village V - Unit 140,"{10-140,""Escondido Village V - Unit 140"",""Escondido Village, Building 140"",Unit-140}","{""lat"": 37.42199833, ""lon"": -122.15877463}","{""""}","","","140 Ayrshire Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2068,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-142",Escondido Village V - Unit 142,"{10-142,""Escondido Village V - Unit 142"",""Escondido Village, Building 142"",Unit-142}","{""lat"": 37.42269779, ""lon"": -122.15941234}","{""""}","","","142 Ayrshire Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2069,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-141",Escondido Village V - Unit 141,"{10-141,""Escondido Village V - Unit 141"",""Escondido Village, Building 141"",Unit-141}","{""lat"": 37.42262646, ""lon"": -122.15903446}","{""""}","","","141 Ayrshire Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2070,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-143",Escondido Village V - Unit 143,"{10-143,""Escondido Village V - Unit 143"",""Escondido Village, Building 143"",Unit-143}","{""lat"": 37.42260198, ""lon"": -122.1595452}","{""""}","","","143 Ayrshire Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2071,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-144",Escondido Village V - Unit 144,"{10-144,""Escondido Village V - Unit 144"",""Escondido Village, Building 144"",Unit-144}","{""lat"": 37.42248323, ""lon"": -122.15944854}","{""""}","","","144 Ayrshire Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
2072,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-145",Escondido V Highrise-Mirrielees,"{10-145,""Escondido V Highrise-Mirrielees"",""Mirrielees House"",Mirrielees}","{""lat"": 37.42344523, ""lon"": -122.15978472}","{""""}","","","730 Escondido Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2073,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-150","859 Escon","{10-150,""859 Escon"",""Central Administrative"",""Cottage Room"",""Diana Conklin Conference Room"",""Escondido Village Admin. Center"",""Escondite Cottage"",""Housing Front Desk At Escondite Cottage""}","{""lat"": 37.42293409, ""lon"": -122.15542986}","{""""}","","","150 Comstock Circle",94305,CA,Stanford,"{""""}","{""""}",US,,
2075,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-160",Escondido Laundry 21l,"{10-160,""Escondido Laundry 21l"",""Escondido Village - Building 160"",""Escondido Laundry"",Ev-Blg160,""Graduate Housing Package Center""}","{""lat"": 37.42328751, ""lon"": -122.15525585}","{""""}","","","160 Comstock Circle",94305,CA,Stanford,"{""""}","{""""}",US,,
2077,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-185",Technical Trades Operations,"{10-185,""Technical Trades Operations""}","{""lat"": 37.42333525, ""lon"": -122.15707963}","{""""}","","","795 Escondido Road",94305,CA,Stanford,"{""""}","{""""}",US,,
2079,2022-11-13 21:46:34.220 -0800,"755fef54-e911-4c44-bfa4-4580721203a5",1,"10-202",Graduate Student Housing,"{10-202,""Graduate Student Housing"",""Rains 202"",""Rains, Building 202"",""Single Graduate Student Housing"",""Single Graduate Student""}","{""lat"": 37.42276889, ""lon"": -122.15745369}","{""""}","","","202 Running Farm Lane",94305,CA,Stanford,"{""""}","{""""}",US,,
