id,created_at,created_by,last_updated_at,last_updated_by,campus,slug,name,aka,geoloc,type,image_url,description,address,postal_code,state,city,departments,rooms,country
1702,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,02-950,hillel - ziff center,"{""02-950"",""hillel - ziff center"",""hillel"",""hillel - ziff center-koret pavilion"",""jewish life"",""ziff center""}","{""lat"":37.42209446,""lon"":-122.16795625}",,,,564 o'connor lane,94305,CA,Stanford,,,US
1704,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,03-055,clock bell tower,"{""03-055"",""clock bell tower"",""clock""}","{""lat"":37.42590271,""lon"":-122.168847}",,,,501 lasuen mall,94305,CA,Stanford,,,US
1706,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,03-050,barnum center for school and community partnerships,"{""03-050"",""barnum center for school and community partnerships"",""barnum center"",""barnum""}","{""lat"":37.42566583,""lon"":-122.16876356}",,,,505 lasuen mall,94305,CA,Stanford,,,US
1707,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,03-100,herbert hoover museum room,"{""03-100"",""herbert hoover museum room"",""hoover institution library"",""hoover institution lib & archive"",""hoover tow"",""hoover tower"",""jeremiah milbank room"",""lou henry hoover museum room"",""lou henry"",""nicolas de basily room""}","{""lat"":37.4276126,""lon"":-122.16696462}",,,,550 serra mall,94305,CA,Stanford,,,US
1708,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,03-110,annenberg conference room,"{""03-110"",""annenberg conference room"",""dr. j. breckinridge bayne memorial room"",""dr. dorothy l. thompson memorial room"",""eugene hill-smith, jr. memorial room"",""lhh238"",""lou henry hoover building"",""susan l. dyer memorial room"",""todor and andja polich room""}","{""lat"":37.42768103,""lon"":-122.16615319}",,,,580 serra mall,94305,CA,Stanford,,,US
1710,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,03-130,fairweather courtyard,"{""03-130"",""fairweather courtyard"",""hauck auditorium"",""hoover conference center"",""hoover institution conference center and office building"",""tower, hhmb, lhh"",""traitel building""}","{""lat"":37.427512,""lon"":-122.167845}",,,,435 lasuen mall,94305,CA,Stanford,,,US
1712,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,03-200,cecil h. green library,"{""03-200"",""cecil h. green library"",""charles and frances field room"",""government documents (jonsson library of government documents)"",""government documents (jonsson)"",""green library west"",""ida m. green conference room"",""lane reading room"",""special collections & university archives (green)"",""special collections (green library - bing wing)"",""the albert m. bender room"",""the bing wing of the cecil h. green library"",""the barchas room"",""the jonsson social sciences reading room"",""the lane reading room"",""the timothy hopkins room"",""the velma denning room"",""university archives""}","{""lat"":37.42690686,""lon"":-122.16759602}",,,,459 lasuen mall,94305,CA,Stanford,,,US
1713,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,03-220t,bob jackson conference room,"{""03-220t"",""bob jackson conference room"",""bob"",""galvez modular"",""galvez mod""}","{""lat"":37.42590994,""lon"":-122.16639421}",,,,482 galvez mall,94305,CA,Stanford,,,US
1714,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,03-225,kiosk,"{""03-225"",""kiosk"",""moon beans cafe"",""sul coffee kiosk"",""sulair""}","{""lat"":37.42620763,""lon"":-122.16695375}",,,,571 escondido mall,94305,CA,Stanford,,,US
1699,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,haas-cps,haas center for public service,"{""haas center for pub svc"",""haas center for public service"",""haas center operations"",""haas cps""}","{""lat"":37.42250274,""lon"":-122.16743905}",,,,562 salvatierra walk,94305,CA,Stanford,,,US
1705,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,03-001,thomas welton stanford art gallery,"{""03-001"",""ag3"",""ag4"",""art gallery"",""artgallery"",""thomas welton stanford art gallery"",""thomas welton""}","{""lat"":37.42801265,""lon"":-122.16768911}",,,,419 lasuen mall,94305,CA,Stanford,,,US
1700,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,02-940,libby ziff center for jewish life,"{""02-940"",""565 mayfld"",""565 mayfield"",""dunn bacon"",""libby ziff center for jewish life""}","{""lat"":37.42190764,""lon"":-122.16824878}",,,,565 mayfield avenue,94305,CA,Stanford,,,US
1701,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,02-930,clayman institute for gender research,"{""02-930"",""clayman inst for gender resrch"",""clayman institute"",""institute for research on women and gender"",""clayman institute for gender research"",""serra house"",""serra hs""}","{""lat"":37.42295157,""lon"":-122.17180783}",,,,589 capistrano way,94305,CA,Stanford,,,US
1709,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,03-120,dewitt and lila acheson wallace room,"{""03-120"",""dewitt and lila acheson wallace room"",""frank o. prior room"",""glenn campbell and rita ricardo-campbell room"",""herbert hoover memorial building"",""herbert hoover memorial building"",""hhmb"",""hoover bdg"",""hoover institution archives"",""hoover library/archives"",""john a. mccarthy memorial room"",""john stauffer memorial auditorium"",""memorial auditorium"",""peter and kirsten bedford room"",""stauffer auditorium""}","{""lat"":37.42733228,""lon"":-122.1662832}",,,,434 galvez mall,94305,CA,Stanford,,,US
1711,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,03-210,coupa cafe @green library,"{""03-210"",""coupa cafe @green library"",""david rumsey map center"",""green - e"",""green library (humanities and social sciences)"",""green library - east wing"",""media microtext center"",""the raubitschek room""}","{""lat"":37.42664044,""lon"":-122.16680791}",,,,557 escondido mall,94305,CA,Stanford,,,US
1715,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,03-300,acadmemic services,"{""03-300"",""acadmemic services"",""cubaud"",""cubberley cafe"",""cubberley auditorium"",""cubberly auditorium"",""cubberley library"",""cubberly"",""e114"",""e115"",""e128"",""e206"",""e130"",""e207"",""e208"",""e229"",""e209"",""e230"",""e210"",""e313"",""e41"",""e334"",""educ114"",""educ115"",""educ119"",""educ128"",""educ130"",""educ206"",""educ207"",""educ208"",""educ210"",""educ230"",""educ229"",""educ313"",""educ36"",""education (incl. cubberley audit.)"",""educ334"",""educ41"",""education library (cubberley)"",""graduate school of education"",""macconnell lounge""}","{""lat"":37.42634875,""lon"":-122.16832225}",,,,485 lasuen mall,94305,CA,Stanford,,,US
1716,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,03-420,sweet303,"{""03-420"",""sweet303"",""sweet hall (air)"",""sweet403""}","{""lat"":37.4251902,""lon"":-122.16667487}",,,,590 escondido mall,94305,CA,Stanford,,,US
1717,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,04-030,bytes cafe,"{""04-030"",""bytes cafe"",""david packard electrical engineering building"",""ee101"",""elec. eng."",""packard electrical engineering"",""packard101"",""vaden operations"",""vptl operations""}","{""lat"":37.42924401,""lon"":-122.17383732}",,,,350 serra mall,94305,CA,Stanford,,,US
1718,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,04-040,agilent,"{""04-040"",""agilent"",""ginzton laboratory operations"",""ginzton operations"",""james and anna marie spilker engineering and applied sciences building"",""nano cntr"",""nanoscale science and engineering"",""shriram 052"",""snsf operations"",""spilker 145"",""spilker 143"",""spilker engineering & applied sci."",""spilker engineering and applied sciences"",""the center for nanoscale science and engineering""}","{""lat"":37.42879024,""lon"":-122.1740029}",,,,348 via pueblo mall,94305,CA,Stanford,,,US
1719,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,04-050,paul allen ctr for integr. systems,"{""04-050"",""paul allen ctr for integr. systems""}","{""lat"":37.42953536,""lon"":-122.1748466}",,,,420 via palou mall,94305,CA,Stanford,,,US
1720,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,04-055,allen building annex,"{""04-055"",""allen building annex"",""allen building"",""allenannex"",""center for integrated systems"",""cisx"",""paul g. allen center for integrated systems"",""paul g. allen center for integrated systems annex"",""stanford nanofabrication facility"",""stnfrd nanofab facility (snf)""}","{""lat"":37.42992052,""lon"":-122.1749002}",,,,330 serra mall,94305,CA,Stanford,,,US
1721,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,04-060,bio/chem,"{""04-060"",""bio/chem"",""chem-h macro molecules core"",""materials sci operations"",""materials science operations"",""shriram center for bioengineering & chemical engineering"",""shriram center for bioengineering and chemical engineering"",""shriram center"",""shriram104""}","{""lat"":37.42898614,""lon"":-122.17517785}",,,,443 via ortega,94305,CA,Stanford,,,US
1725,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,04-460,earth system science,"{""04-460"",""earth system science"",""energy resources engineering"",""energy"",""geological and environmental sciences"",""geological sciences"",""gesb124"",""gesb104"",""gesb131"",""gesb134"",""gesb142"",""gesb150"",""gesb154"",""gesb222"",""gesb367"",""green 067"",""green 132"",""green 363"",""green 361"",""green 365"",""green earth sciences"",""petroleum engineering""}","{""lat"":37.42673375,""lon"":-122.17399972}",,,,367 panama mall,94305,CA,Stanford,,,US
1724,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,04-270,hansen exptl physics lab - south,"{""04-270"",""hansen exptl physics lab - south"",""hepl south""}","{""lat"":37.42713077,""lon"":-122.17464245}",,,,491 south service road,94305,CA,Stanford,,,US
1728,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,04-490,mccullough building,"{""04-490"",""mccullough building"",""simes operations""}","{""lat"":37.42747867,""lon"":-122.1728969}",,,,476 lomita mall,94305,CA,Stanford,,"{""mcc122"",""mcc127"",""mcc128"",""mcc134"",""mccull115"",""mccull122"",""mccull126"",""mccullough conference room""}",US
1726,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,04-480,gordon & betty moore materials research,"{""04-480"",""gordon & betty moore materials research"",""mccullough annex"",""mccullough"",""moore materials research""}","{""lat"":37.42781145,""lon"":-122.17280716}",,,,466 lomita mall,94305,CA,Stanford,,,US
1727,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,04-470,astrophysc,"{""04-470"",""astrophysc"",""kipac operations"",""particle astrophys & cosml op"",""physics and astrophysics"",""varian 2"",""varian ii""}","{""lat"":37.42821641,""lon"":-122.17266542}",,,,452 lomita mall,94305,CA,Stanford,,,US
1729,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,04-510,bloch lecture hall,"{""04-510"",""bloch lecture hall"",""hewlett teaching center"",""hewlett101"",""hewlett102"",""hewlett103"",""hewlett200"",""hewlett201"",""regional teaching center"",""rtf"",""seq2"",""tcseq101"",""tcseq"",""tcseq102"",""tcseq103"",""tcseq200"",""tcseq201"",""teaching center for seq"",""william r. hewlett teaching center""}","{""lat"":37.42900001,""lon"":-122.17285486}",,,,370 serra mall,94305,CA,Stanford,,,US
1733,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,04-550,hugh hildreth skilling building,"{""04-550"",""hugh hildreth skilling building"",""sk191"",""skill193"",""sk193"",""skill191"",""skillaud"",""skilling auditorium"",""skilling building"",""skilling""}","{""lat"":37.42713104,""lon"":-122.17284632}",,,,494 lomita mall,94305,CA,Stanford,,,US
1735,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,04-560,branner earth sciences library,"{""04-560"",""branner earth sciences library"",""breer library"",""earth sciences library (branner)"",""earth systems program"",""esmb-350"",""esmb-a25"",""esmb-a78"",""esmb-b67"",""esmb372"",""esmb452"",""esmb403"",""esmb461"",""esmba65"",""geophysics"",""hartley conference room"",""hartley conference center"",""map collections (branner earth sciences library)"",""mitch372"",""mitch452"",""mitch350"",""mitcha25"",""mitchb67"",""mitchell 138"",""mitchell b04"",""mitchell 318"",""mitchell earth sciences""}","{""lat"":37.42641692,""lon"":-122.17265461}",,,,397 panama mall,94305,CA,Stanford,,,US
1736,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,04-645,parking structure 10 - roble field,"{""04-645"",""parking structure 10 - roble field"",""ps 10"",""roble field garage"",""roble prkg""}","{""lat"":37.426321,""lon"":-122.175948287985}",,,,519 via ortega,94305,CA,Stanford,,,US
1738,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,04-675t,bambi modular,"{""04-675t"",""bambi modular"",""bambi"",""employment"",""risk management operations"",""risk management"",""roble modular (12)"",""stanfordtemps"",""worklife""}","{""lat"":37.42714617,""lon"":-122.17581116}",,,,320 panama mall,94305,CA,Stanford,,,US
1739,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,04-720,charles b. thornton center for engineering and management,"{""04-720"",""charles b. thornton center for engineering and management"",""mechanical eng operations"",""mechanical engineering operations"",""mechanical engineering"",""thornt207"",""thornt102"",""thornt110"",""thornt210"",""thornt211"",""thornt208"",""thornt209"",""thornton center"",""thornton102"",""thornton110"",""thornton"",""thornton210""}","{""lat"":37.4255553,""lon"":-122.17370443}",,,,379 santa teresa street,94305,CA,Stanford,,,US
1740,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,05-010,housing front desk at lagunita court,"{""05-010"",""housing front desk at lagunita court"",""lag-adm"",""lagunita, administration"",""res ed operations"",""residential education (east campus)"",""residential education (headquarters)"",""residential education (west campus)"",""residential education (independent living)"",""residential education operations""}","{""lat"":37.42544486,""lon"":-122.17610169}",,,,326 santa teresa street,94305,CA,Stanford,,"{""05-010h""}",US
1741,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,05-010b,adelfa,"{""05-010b"",""adelfa"",""lagunita, adelfa""}","{""lat"":37.42534304,""lon"":-122.17643752}",,,,"326 santa teresa street, adelfa",94305,CA,Stanford,,,US
1742,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,05-010a,"lagunita, naranja","{""05-010a"",""lagunita, naranja"",""naranja""}","{""lat"":37.42522416,""lon"":-122.17587493}",,,,"326 santa teresa street, naranja",94305,CA,Stanford,,,US
1743,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,05-010c,"lagunita, ujamaa a","{""05-010c"",""lagunita, ujamaa a"",""st. clair drake lounge"",""ujamaa a""}","{""lat"":37.42479449,""lon"":-122.17577626}",,,,"326 santa teresa street, ujamaa a",94305,CA,Stanford,,,US
1744,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,05-010d,"lagunita, ujamaa b","{""05-010d"",""lagunita, ujamaa b"",""ujamaa b""}","{""lat"":37.4245286,""lon"":-122.17545049}",,,,"326 santa teresa street, ujamaa b",94305,CA,Stanford,,,US
1745,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,05-010e,granada,"{""05-010e"",""granada"",""lagunita, granada""}","{""lat"":37.42492089,""lon"":-122.17730615}",,,,"326 santa teresa street, granada",94305,CA,Stanford,,,US
1746,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,05-010f,eucalipto lounge,"{""05-010f"",""eucalipto lounge"",""eucalipto"",""lagunita, eucalipto""}","{""lat"":37.42500794,""lon"":-122.17679058}",,,,"326 santa teresa street, eucalipto",94305,CA,Stanford,,,US
1747,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,05-010g,"lagunita, lakeside dining","{""05-010g"",""lagunita, lakeside dining"",""lagunita/roble dining""}","{""lat"":37.42469633,""lon"":-122.17638039}",,,,326 santa teresa street,94305,CA,Stanford,,"{""lag-din"",""lagunita, dining hall""}",US
1748,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,05-010j,red skillet kitchen @ lakeside dining,"{""05-010j"",""red skillet kitchen @ lakeside dining""}","{""lat"":37.425589,""lon"":-122.177059}",,,,324 santa teresa street,94305,CA,Stanford,,"{""building j"",""lagunita, building j"",""lagunita, norcliffe""}",US
1731,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,04-530,mathematical & computational science,"{""04-530"",""mathematical & computational science"",""sequoia hall (statistics)"",""sequoia""}","{""lat"":37.42893266,""lon"":-122.17219955}",,,,390 serra mall,94305,CA,Stanford,,"{""sequoia200"",""sequoiahall200""}",US
1732,2022-11-14 05:46:34.220898+00,755fef54-e911-4c44-bfa4-4580721203a5,,,1,04-540,durand building,"{""04-540"",""aeronautics & astronautics"",""durand building"",""durand"",""materials science & engineering"",""william f. durand building""}","{""lat"":37.42686273,""lon"":-122.17329804}",,,,496 lomita mall,94305,CA,Stanford,,"{""durand301""}",US
